鄉鎮市區,村里,納稅單位,綜合所得總額,平均數,中位數,第一分位數,第三分位數,標準差,變異係數
左營區,永清里,335,341210,1019,1006,825,1187,372.48,36.57
左營區,果峰里,366,229635,627,502,319,802,518.88,82.70
左營區,光輝里,820,647136,789,614,361,1076,665.72,84.35
左營區,菜公里,9444,9993966,1058,792,436,1344,1037.23,98.02
左營區,祥和里,61,42931,704,605,367,932,524.35,74.50
左營區,新光里,4478,4690276,1047,749,417,1304,1206.32,115.17
左營區,明建里,329,318552,968,852,477,1216,695.24,71.80
左營區,福山里,11188,11434986,1022,770,434,1282,981.14,95.99
左營區,其他,19,23205,1221,682,505,1496,1383.97,113.32
左營區,合計,52083,51874327,996,718,404,1239,1118.58,112.31
楠梓區,東寧里,1382,1282235,928,760,445,1190,724.71,78.11
楠梓區,享平里,974,776919,798,575,328,1019,780.82,97.89
楠梓區,五常里,1753,1276522,728,562,352,922,581.14,79.81
楠梓區,惠民里,1265,1003964,794,590,365,1058,687.97,86.68
楠梓區,中陽里,807,619041,767,550,364,947,763.61,99.55
楠梓區,清豐里,6884,6125502,890,720,417,1151,732.05,82.27
楠梓區,稔田里,441,359596,815,602,366,999,861.15,105.61
楠梓區,玉屏里,666,516839,776,607,382,975,686.26,88.43
楠梓區,錦屏里,994,791579,796,596,363,1012,690.62,86.72
楠梓區,金田里,970,789391,814,610,392,1037,735.48,90.37
楠梓區,廣昌里,850,602290,709,578,375,868,536.67,75.74
楠梓區,福昌里,586,492841,841,633,397,1056,920.41,109.44
楠梓區,泰昌里,383,287633,751,592,361,893,643.23,85.65
楠梓區,興昌里,1412,1274907,903,688,409,1117,994.58,110.15
楠梓區,建昌里,817,656859,804,601,351,1015,912.55,113.50
楠梓區,中和里,605,513368,849,667,406,1064,751.11,88.52
楠梓區,中興里,503,455109,905,704,453,1122,751.08,83.01
楠梓區,藍田里,2121,2207276,1041,804,472,1297,970.40,93.25
楠梓區,宏毅里,787,718183,913,723,392,1221,767.40,84.09
楠梓區,宏南里,533,691374,1297,934,468,1972,1215.71,93.72
楠梓區,宏榮里,893,899626,1007,774,435,1273,906.86,90.02
楠梓區,和昌里,602,486396,808,606,374,1045,673.48,83.35
楠梓區,隆昌里,1063,840117,790,596,363,1020,752.93,95.27
楠梓區,惠楠里,813,635507,782,584,342,997,775.00,99.15
楠梓區,瑞屏里,1193,982749,824,633,398,1059,693.61,84.20
楠梓區,大昌里,562,393105,699,570,349,933,520.06,74.35
楠梓區,裕昌里,1374,1247819,908,701,430,1123,1021.43,112.47
楠梓區,加昌里,2826,2256677,799,632,388,1028,644.84,80.75
楠梓區,仁昌里,1614,1251024,775,612,395,972,630.10,81.29
楠梓區,惠豐里,1602,1237250,772,615,375,1019,572.39,74.11
楠梓區,翠屏里,4918,3922133,798,640,391,1025,719.36,90.20
楠梓區,久昌里,765,554138,724,589,386,958,510.78,70.51
楠梓區,盛昌里,1858,1599478,861,679,399,1122,727.16,84.47
楠梓區,宏昌里,1019,892047,875,676,396,1142,798.95,91.27
楠梓區,秀昌里,660,596203,903,673,404,1116,978.97,108.37
楠梓區,慶昌里,1103,1006954,913,675,389,1208,833.33,91.28
楠梓區,國昌里,1080,848116,785,597,359,987,671.87,85.56
楠梓區,其他,4,940,235,213,154,294,172.72,73.51
楠梓區,合計,48682,41091706,844,654,391,1083,763.70,90.48
三民區,鼎金里,1156,907498,785,597,364,982,724.51,92.29
三民區,鼎西里,2270,1782400,785,615,367,981,696.54,88.71
三民區,本館里,2689,2290684,852,637,380,1072,772.06,90.63
三民區,寶獅里,1123,955061,850,620,363,1052,772.57,90.84
三民區,灣子里,1283,1177476,918,663,361,1097,962.31,104.86
三民區,安東里,1052,1058559,1006,647,377,1129,2701.27,268.45
三民區,安生里,476,368772,775,580,327,968,759.80,98.07
三民區,港東里,408,381277,935,525,288,921,2513.38,268.95
三民區,港西里,197,150461,764,546,301,957,720.00,94.27
三民區,港北里,0,0,0,0,0,0,0.00,0.00
三民區,博愛里,389,302876,779,566,324,962,867.55,111.42
三民區,建東里,329,242602,737,588,304,930,642.98,87.20
三民區,鳳南里,238,174248,732,560,313,900,664.32,90.74
三民區,鳳北里,396,290008,732,527,310,907,707.75,96.64
三民區,德東里,261,224000,858,635,349,1056,849.91,99.03
三民區,德西里,271,246148,908,575,316,1129,1004.33,110.57
三民區,德北里,557,490950,881,634,357,1125,848.04,96.21
三民區,川東里,344,266173,774,577,349,959,752.11,97.20
三民區,千歲里,353,295066,836,591,324,975,948.44,113.47
三民區,千北里,317,244384,771,535,288,1013,733.53,95.15
三民區,興德里,552,512034,928,645,364,1154,931.26,100.39
三民區,正興里,3901,3810364,977,731,407,1234,902.35,92.38
三民區,十全里,517,486843,942,595,349,1065,1314.38,139.58
三民區,豐裕里,711,532779,749,553,350,899,1000.62,133.53
三民區,力行里,302,208049,689,491,271,897,661.37,96.00
三民區,立誠里,198,183540,927,612,373,1091,1195.48,128.97
三民區,立德里,364,272605,749,552,296,939,673.18,89.89
三民區,達德里,498,516056,1036,659,370,1204,1275.69,123.11
三民區,灣華里,824,680344,826,595,360,988,1290.33,156.28
三民區,灣中里,1628,1353799,832,625,379,1050,761.61,91.59
三民區,灣復里,1028,750310,730,568,353,930,654.56,89.68
三民區,灣興里,615,638278,1038,703,389,1337,1041.47,100.35
三民區,寶珠里,1687,1394116,826,596,344,1070,884.37,107.02
