鄉鎮市區,村里,納稅單位,綜合所得總額,平均數,中位數,第一分位數,第三分位數,標準差,變異係數
民雄鄉,松山村,367,243486,663,527,313,799,759.67,114.50
民雄鄉,雙福村,677,569443,841,648,376,1106,772.70,91.86
民雄鄉,北斗村,1351,999768,740,578,340,956,714.03,96.49
民雄鄉,秀林村,605,442662,732,527,326,859,1119.28,152.98
民雄鄉,大崎村,564,379533,673,491,288,830,731.57,108.71
民雄鄉,金興村,681,435716,640,530,353,811,468.41,73.21
民雄鄉,福樂村,1818,1422256,782,584,354,1010,711.36,90.93
民雄鄉,其他,0,0,0,0,0,0,0.00,0.00
民雄鄉,合計,15539,11852308,763,571,342,959,727.98,95.44
溪口鄉,溪東村,304,218119,717,603,358,864,526.20,73.34
溪口鄉,溪西村,126,81317,645,540,298,799,628.64,97.41
溪口鄉,溪北村,104,67753,651,535,338,790,527.26,80.93
溪口鄉,柴林村,155,108380,699,550,375,862,575.95,82.37
溪口鄉,林腳村,141,97939,695,512,344,839,645.63,92.95
溪口鄉,美南村,206,155728,756,599,342,987,589.57,77.99
溪口鄉,美北村,179,116390,650,475,298,844,600.30,92.32
溪口鄉,本厝村,181,134403,743,555,337,920,797.17,107.35
溪口鄉,游東村,161,105876,658,495,304,878,552.41,84.00
溪口鄉,游西村,119,86321,725,595,364,893,627.14,86.46
溪口鄉,柳溝村,264,167100,633,503,323,809,490.51,77.50
溪口鄉,疊溪村,217,145575,671,498,307,805,617.89,92.10
溪口鄉,妙崙村,129,83721,649,523,319,733,729.71,112.44
溪口鄉,坪頂村,192,136308,710,553,348,896,594.56,83.75
溪口鄉,其他,0,0,0,0,0,0,0.00,0.00
溪口鄉,合計,2478,1704929,688,544,330,852,603.34,87.69
新港鄉,宮前村,579,501607,866,695,366,1160,692.52,79.94
新港鄉,宮後村,370,301689,815,633,369,1074,746.05,91.50
新港鄉,大興村,372,278149,748,557,324,882,700.91,93.74
新港鄉,福德村,395,305752,774,530,344,926,812.43,104.96
新港鄉,古民村,228,170136,746,567,371,923,606.19,81.24
新港鄉,中庄村,268,206333,770,550,348,932,1176.82,152.85
新港鄉,大潭村,298,218945,735,574,347,906,616.32,83.89
新港鄉,西庄村,157,129782,827,618,382,1062,695.50,84.14
新港鄉,月眉村,367,297628,811,595,350,1002,952.76,117.48
新港鄉,月潭村,337,229407,681,485,306,889,585.49,86.01
新港鄉,溪北村,253,169357,669,520,308,829,562.29,84.00
新港鄉,菜公村,196,133771,683,542,345,870,502.61,73.64
新港鄉,中洋村,237,163033,688,568,331,920,533.96,77.62
新港鄉,三間村,370,309029,835,715,446,1035,581.94,69.68
新港鄉,安和村,175,117297,670,531,316,781,1080.24,161.16
新港鄉,潭大村,229,167724,732,570,355,890,690.24,94.24
新港鄉,南港村,235,170498,726,563,342,886,615.65,84.86
新港鄉,板頭村,93,67165,722,568,372,888,598.16,82.82
新港鄉,共和村,171,117427,687,496,277,850,898.02,130.77
新港鄉,埤子村,86,52674,612,543,300,823,405.90,66.27
新港鄉,南崙村,131,95140,726,572,317,899,657.89,90.59
新港鄉,北崙村,82,51183,624,491,282,741,669.21,107.21
新港鄉,海瀛村,69,52403,759,523,402,955,694.38,91.43
新港鄉,其他,0,0,0,0,0,0,0.00,0.00
新港鄉,合計,5698,4306130,756,575,345,951,734.02,97.13
六腳鄉,蒜東村,171,127795,747,539,351,834,802.20,107.34
六腳鄉,蒜南村,195,138890,712,570,346,908,572.21,80.34
六腳鄉,蒜頭村,309,216082,699,570,328,918,551.04,78.80
六腳鄉,工廠村,61,51382,842,540,363,1172,842.93,100.07
六腳鄉,灣南村,216,164060,760,564,355,1008,585.20,77.05
六腳鄉,灣北村,211,139970,663,527,328,877,540.66,81.50
六腳鄉,雙涵村,145,99936,689,536,343,975,517.05,75.02
六腳鄉,塗師村,115,71812,624,526,354,835,430.47,68.94
六腳鄉,三義村,118,72753,617,530,323,764,475.37,77.10
六腳鄉,港美村,153,96144,628,529,288,814,488.75,77.78
六腳鄉,豐美村,203,131708,649,518,327,792,536.38,82.67
六腳鄉,六斗村,192,125069,651,556,344,815,497.28,76.34
六腳鄉,崙陽村,232,165013,711,548,334,929,544.99,76.62
六腳鄉,蘇厝村,322,223776,695,524,319,887,604.39,86.97
六腳鄉,竹本村,97,55160,569,466,299,704,459.53,80.81
