鄉鎮市區,村里,納稅單位,綜合所得總額,平均數,中位數,第一分位數,第三分位數,標準差,變異係數
鳳林鎮,長橋里,200,136651,683,569,344,840,501.67,73.42
鳳林鎮,森榮里,24,13715,571,590,298,755,307.48,53.81
鳳林鎮,其他,1,348,348,348,348,348,0.00,0.00
鳳林鎮,合計,2250,1583732,704,538,330,874,744.35,105.75
豐濱鄉,豐濱村,309,176455,571,483,305,750,411.84,72.12
豐濱鄉,港口村,95,94404,994,413,277,649,4408.79,443.66
豐濱鄉,靜浦村,91,43913,483,443,288,587,348.22,72.16
豐濱鄉,新社村,89,48328,543,468,252,690,553.15,101.87
豐濱鄉,磯崎村,57,30628,537,564,279,712,329.96,61.41
豐濱鄉,其他,0,0,0,0,0,0,0.00,0.00
豐濱鄉,合計,641,393728,614,474,293,697,1741.01,283.44
瑞穗鄉,瑞穗村,462,315938,684,531,320,817,645.80,94.44
瑞穗鄉,瑞良村,98,56945,581,472,322,637,557.41,95.93
瑞穗鄉,瑞美村,426,273818,643,523,301,843,492.26,76.58
瑞穗鄉,瑞祥村,181,137670,761,534,360,740,1835.99,241.38
瑞穗鄉,瑞北村,101,65566,649,489,365,701,585.83,90.24
瑞穗鄉,奇美村,55,32301,587,497,333,663,479.70,81.68
瑞穗鄉,富源村,136,80831,594,496,326,710,478.55,80.52
瑞穗鄉,富興村,86,56969,662,544,290,844,599.43,90.49
瑞穗鄉,富民村,156,89156,572,501,309,695,456.79,79.93
瑞穗鄉,舞鶴村,160,85022,531,488,332,653,339.89,63.96
瑞穗鄉,鶴岡村,128,65090,509,461,303,661,328.82,64.66
瑞穗鄉,其他,0,0,0,0,0,0,0.00,0.00
瑞穗鄉,合計,1989,1259306,633,506,320,755,748.53,118.23
富里鄉,富里村,260,165629,637,465,280,820,584.64,91.77
富里鄉,永豐村,78,43615,559,436,294,644,461.97,82.62
富里鄉,富南村,72,44159,613,515,296,720,733.06,119.52
富里鄉,學田村,97,66238,683,522,340,838,630.51,92.33
富里鄉,石牌村,179,106386,594,450,292,773,569.06,95.75
富里鄉,明里村,66,38893,589,453,343,712,422.99,71.78
