鄉鎮市區,村里,納稅單位,綜合所得總額,平均數,中位數,第一分位數,第三分位數,標準差,變異係數
西屯區,永安里,4283,4533110,1058,727,402,1305,1454.56,137.43
西屯區,福安里,992,1296800,1307,785,395,1540,3142.36,240.38
西屯區,協和里,1420,1535149,1081,622,347,1117,5576.67,515.84
西屯區,鵬程里,698,518258,742,597,333,999,595.82,80.25
西屯區,逢甲里,1445,1268981,878,629,368,1133,979.33,111.52
西屯區,大福里,805,573832,713,539,318,908,648.7,91
西屯區,大鵬里,1479,1191704,806,590,335,991,811.92,100.77
西屯區,西平里,1595,1514875,950,673,369,1252,910.02,95.81
西屯區,何仁里,2187,1864783,853,612,343,1089,840.05,98.52
西屯區,何德里,1329,1284055,966,666,374,1170,1250.27,129.4
西屯區,何源里,2193,1988051,907,642,353,1115,926.07,102.15
西屯區,何南里,1694,1598143,943,651,348,1186,987.76,104.7
西屯區,至善里,1573,1696532,1079,745,394,1421,1548.78,143.6
西屯區,上安里,1872,2000548,1069,773,440,1360,1137.21,106.41
西屯區,上德里,1539,1466811,953,653,366,1219,917.42,96.26
西屯區,逢福里,1802,1759890,977,703,382,1253,925.77,94.79
西屯區,何明里,1268,1111520,877,605,347,1062,949.2,108.28
西屯區,何成里,2578,2567261,996,671,351,1243,1143.18,114.8
西屯區,何福里,1505,1319880,877,622,349,1079,896.71,102.25
西屯區,福和里,1396,1216648,872,584,346,1009,1143.39,131.19
西屯區,福中里,1179,1175087,997,616,368,1082,2728.56,273.76
西屯區,福恩里,1758,2013429,1145,806,421,1454,1961.48,171.26
西屯區,福聯里,960,1087707,1133,726,390,1268,2199.85,194.16
西屯區,福瑞里,1017,1159462,1140,779,434,1343,1185.34,103.97
西屯區,福林里,2673,3891750,1456,945,478,1752,2147.45,147.5
西屯區,福雅里,1986,2322084,1169,774,396,1427,1849.08,158.15
西屯區,其他,13,11317,871,680,581,780,885.09,101.67
西屯區,合計,63249,71201037,1126,692,376,1297,2583.57,229.5
南屯區,南屯里,3036,3411168,1124,751,406,1430,1327.32,118.13
南屯區,豐樂里,4043,5266298,1303,805,410,1677,2063.96,158.45
南屯區,楓樹里,1783,1733949,972,668,379,1184,1003.89,103.23
南屯區,中和里,1407,1031259,733,554,323,922,689.57,94.08
南屯區,鎮平里,464,378325,815,603,344,1015,804.87,98.71
南屯區,春社里,1800,1491056,828,622,363,1062,773.89,93.42
南屯區,文山里,3169,2915190,920,713,411,1148,986.44,107.23
南屯區,新生里,276,277230,1004,618,339,980,1688.73,168.12
南屯區,永定里,1573,1523827,969,662,393,1179,1139.74,117.65
南屯區,三厝里,2301,2826425,1228,818,447,1493,2150.5,175.07
南屯區,溝墘里,2021,2807759,1389,804,405,1573,2863.15,206.09
南屯區,田心里,2124,2374147,1118,707,381,1383,1418.59,126.91
南屯區,春安里,178,170281,957,621,381,1032,1600.2,167.27
南屯區,黎明里,1546,1433285,927,632,365,1133,1032.97,111.42
