鄉鎮市區,村里,納稅單位,綜合所得總額,平均數,中位數,第一分位數,第三分位數,標準差,變異係數
北區,臺溪里,567,483513,853,640,365,1128,745.50,87.42
北區,中雅里,1102,1156756,1050,768,452,1416,930.41,88.64
北區,其他,6,3911,652,602,458,794,288.99,44.33
北區,合計,42790,43925356,1027,674,383,1238,1348.01,131.32
香山區,頂埔里,2065,2351649,1139,892,513,1540,973.38,85.47
香山區,中埔里,1069,945547,885,600,373,1099,971.14,109.79
香山區,埔前里,1229,1099707,895,655,369,1158,830.51,92.82
香山區,牛埔里,1534,1834462,1196,731,413,1330,4199.06,351.13
香山區,樹下里,753,521856,693,543,331,870,620.96,89.60
香山區,浸水里,751,599889,799,612,379,1005,651.68,81.58
香山區,虎林里,811,707446,872,629,370,1139,789.78,90.54
香山區,虎山里,1730,1208427,699,524,342,850,657.99,94.20
香山區,港南里,737,523590,710,556,360,883,669.99,94.31
香山區,香村里,1115,1338785,1201,671,377,1319,1761.96,146.74
香山區,東香里,1492,2608582,1748,994,481,1997,8716.22,498.53
香山區,香山里,1473,1301869,884,639,369,1125,803.98,90.97
香山區,大庄里,912,761804,835,600,362,1055,773.49,92.60
香山區,美山里,355,249926,704,498,311,888,735.53,104.48
香山區,朝山里,633,488234,771,553,358,1015,664.79,86.19
香山區,海山里,710,553882,780,558,359,957,771.73,98.93
香山區,鹽水里,443,346325,782,598,377,952,770.86,98.60
香山區,南港里,251,179445,715,527,374,863,619.71,86.68
香山區,內湖里,1381,1233955,894,610,382,1023,1067.06,119.42
香山區,中隘里,555,499728,900,565,383,1014,1220.47,135.55
香山區,南隘里,272,263739,970,622,383,1134,986.69,101.76
香山區,大湖里,281,217361,774,609,366,958,668.51,86.42
香山區,茄苳里,279,220244,789,546,322,951,1010.25,127.98
香山區,頂福里,1414,1574351,1113,778,434,1457,1084.89,97.44
香山區,其他,0,0,0,0,0,0,0.00,0.00
香山區,合計,22245,21630803,972,646,382,1164,2672.07,274.79
其他,其他,30,31923,1064,598,363,804,1284.72,120.73
其他,合計,30,31923,1064,598,363,804,1284.72,120.73
