鄉鎮市區,村里,納稅單位,綜合所得總額,平均數,中位數,第一分位數,第三分位數,標準差,變異係數
林口區,瑞平里,208,144565,695,529,363,801,629.65,90.59
林口區,太平里,391,275598,705,538,328,851,675.06,95.77
林口區,中湖里,1072,954736,891,653,384,1113,814,91.4
林口區,東勢里,1933,1912552,989,653,388,1211,1172.34,118.49
林口區,仁愛里,2112,2725723,1291,846,455,1657,1729.18,133.98
林口區,麗林里,2607,3103505,1190,838,468,1556,1134.31,95.28
林口區,麗園里,1243,1229270,989,632,371,1160,1327.48,134.23
林口區,其他,2,6161,3080,3080,1927,4234,3262.71,105.92
林口區,合計,29690,34378790,1158,762,421,1424,3510.25,303.15
五股區,興珍里,1655,1692746,1023,529,329,887,5399.98,527.96
五股區,更寮里,331,233370,705,513,317,817,717.23,101.73
五股區,集福里,993,706303,711,565,338,918,554.29,77.93
五股區,觀音里,294,201178,684,536,314,843,653.29,95.47
五股區,成州里,1464,1000630,683,519,322,846,682.34,99.83
五股區,五股里,1102,832433,755,544,343,898,828.19,109.64
五股區,五龍里,383,268459,701,487,291,816,806.97,115.13
五股區,德音里,1565,1722013,1100,622,362,1119,3610.66,328.14
五股區,貿商里,785,633633,807,617,363,1027,721.15,89.34
五股區,陸一里,513,380189,741,563,338,947,715.6,96.56
五股區,成功里,1587,1087911,686,536,341,856,584.57,85.27
五股區,五福里,1002,647099,646,495,323,810,613.37,94.98
五股區,成德里,734,490395,668,510,322,809,668.11,100
五股區,德泰里,1219,1823316,1496,608,380,1014,23752.43,1588
五股區,六福里,1088,803021,738,580,365,916,626.55,84.89
五股區,集賢里,1022,663433,649,529,338,806,521.45,80.33
五股區,民義里,934,724969,776,572,368,927,839.94,108.21
五股區,成泰里,1929,1652026,856,603,366,1010,1632.3,190.6
五股區,水碓里,2268,1721462,759,559,360,934,695.89,91.68
五股區,福德里,881,645069,732,584,364,966,550.64,75.2
五股區,其他,1,507,507,507,507,507,0,0
五股區,合計,21750,17930163,824,559,347,917,5945.46,721.21
蘆洲區,樓厝里,1861,1523358,819,586,371,1021,738.91,90.27
蘆洲區,保和里,716,511984,715,547,341,880,632.02,88.39
蘆洲區,得勝里,918,697777,760,520,346,841,1209.32,159.1
蘆洲區,仁復里,579,498780,861,585,349,991,1037.95,120.49
蘆洲區,溪墘里,896,676789,755,546,346,915,834.19,110.44
蘆洲區,中路里,1160,836878,721,557,337,899,616.51,85.45
蘆洲區,正義里,3696,4364417,1181,841,461,1533,1315.18,111.38
蘆洲區,水湳里,3021,2624909,869,613,373,1073,947.42,109.04
蘆洲區,保佑里,1045,751331,719,550,348,900,614.13,85.42
蘆洲區,樹德里,986,765619,776,557,344,936,842.43,108.49
蘆洲區,中原里,1565,1258591,804,569,349,1006,773.41,96.17
蘆洲區,恆德里,1870,1622063,867,616,371,1068,868.53,100.13
蘆洲區,光華里,1435,1118455,779,564,344,971,745.44,95.64
蘆洲區,鷺江里,1525,1358213,891,602,375,1034,1213.03,136.2
蘆洲區,南港里,1570,1171081,746,567,348,941,656.74,88.04
蘆洲區,永樂里,1713,1521528,888,578,360,1010,3291.37,370.56
蘆洲區,永康里,1951,1504945,771,582,366,977,678.96,88.02
蘆洲區,信義里,1162,806910,694,554,353,835,592.66,85.35
蘆洲區,玉清里,1702,1519566,893,611,371,1060,1329.11,148.87
蘆洲區,復興里,965,668922,693,550,352,836,567.83,81.92
蘆洲區,水河里,2607,1964052,753,570,361,972,632.33,83.93
蘆洲區,仁愛里,1513,1176035,777,567,368,921,713.3,91.77
蘆洲區,忠義里,843,627073,744,543,351,889,938.91,126.22
蘆洲區,九芎里,1482,1083532,731,556,345,908,667.37,91.28
蘆洲區,中華里,937,728261,777,551,346,906,888.64,114.33
蘆洲區,得仁里,915,671160,734,551,347,882,671.44,91.54
蘆洲區,仁德里,1603,1260453,786,556,360,913,906.12,115.24
蘆洲區,仁義里,1213,1076702,888,634,369,1054,897.49,101.11
蘆洲區,光明里,1294,1063010,821,597,377,1003,1169.65,142.38
蘆洲區,保新里,747,495931,664,529,339,828,549.2,82.72
蘆洲區,長安里,1298,948590,731,553,350,874,807.23,110.46
蘆洲區,民和里,750,524977,700,517,353,826,631.76,90.26
蘆洲區,忠孝里,716,525786,734,548,339,914,632.82,86.18
蘆洲區,福安里,936,715693,765,566,361,919,724.12,94.7
蘆洲區,永安里,1469,1066017,726,564,358,888,631.97,87.09
蘆洲區,延平里,1093,849207,777,585,361,973,704.04,90.62
蘆洲區,成功里,1999,1576559,789,577,360,967,985.85,125
蘆洲區,永德里,1219,895124,734,555,342,901,893.6,121.69
蘆洲區,其他,4,2812,703,411,238,875,882.76,125.59
蘆洲區,合計,52974,43053088,813,582,362,986,1056.18,129.96
三重區,二重里,457,285275,624,506,340,785,502.89,80.56
三重區,五谷里,592,484955,819,614,361,978,828.98,101.2
三重區,德厚里,107,81988,766,505,308,897,818.19,106.78
三重區,福祉里,1775,1684928,949,661,388,1193,1174.77,123.76
三重區,過田里,2064,1795183,870,595,362,1055,949.97,109.22
三重區,溪美里,2297,1881904,819,586,366,1012,864.73,105.55
三重區,厚德里,1052,902097,858,612,392,1046,793.96,92.59
三重區,慈化里,698,502524,720,556,353,906,578.38,80.34
三重區,永安里,1118,848914,759,576,349,952,684.48,90.14
三重區,六合里,1046,743373,711,555,327,931,589.9,83
三重區,福利里,759,717556,945,649,378,1232,1069.56,113.13
三重區,永興里,399,341975,857,601,346,1135,889.33,103.76
三重區,清和里,1274,1191135,935,660,384,1193,883.12,94.46
三重區,仁德里,542,393691,726,541,347,872,904.66,124.55
三重區,開元里,457,372880,816,586,369,933,1133.78,138.96
三重區,大德里,234,174656,746,562,346,886,692.02,92.71
三重區,錦通里,400,247806,620,482,306,762,536.32,86.57
三重區,光華里,586,483204,825,597,364,1000,816.64,99.04
三重區,光榮里,447,388585,869,574,333,1056,1021.17,117.47
三重區,大園里,707,558958,791,543,343,1000,918.45,116.17
三重區,長生里,249,199159,800,571,329,977,796.75,99.61
三重區,長安里,597,444011,744,537,337,843,815.19,109.61
三重區,同安里,337,206094,612,482,305,762,506.26,82.78
三重區,光明里,2277,2165206,951,627,372,1125,1096.21,115.28
三重區,菜寮里,592,435361,735,573,369,913,590.41,80.28
三重區,大同里,640,538221,841,612,371,1058,803.16,95.5
三重區,長泰里,605,519090,858,511,340,879,2712.89,316.19
三重區,長元里,651,454320,698,530,313,861,712.22,102.05
三重區,介壽里,332,243037,732,565,361,873,647.37,88.43
三重區,三安里,837,601928,719,540,342,853,716.71,99.66
三重區,文化里,697,545824,783,542,332,909,938.7,119.87
三重區,正義里,569,485450,853,560,344,1006,1504.71,176.37
三重區,中正里,398,316376,795,598,361,913,799.7,100.6
三重區,仁義里,283,211326,747,531,342,911,784.63,105.07
三重區,長江里,568,499178,879,614,383,1066,1007.54,114.64
三重區,錦江里,628,438914,699,507,317,806,963.17,137.81
